spkid,full_name,pdes,a,e,i,w,om,ma,per,q,ad,H,diameter,albedo,rot_per,class,neo,pha
20001709,  1709 Ukraina (1925 QA),1709,2.378952820087876,0.2132920849556916,7.554938806230226,42.61175042948105,300.0326532999169,54.87394590983509,1340.223320289346,1.87154101308011,2.886364627095641,12.57,9.444,0.196,7.28,MBA,N,N
20001710,  1710 Gothard (1941 UF),1710,2.321330954934625,0.2682082771557282,8.464165233741067,335.9784888104001,356.5459081831802,265.0773844912736,1291.825999578976,1.698730778803348,2.943931131065902,13.66,9.838,0.087,4.939,MBA,N,N
20001711,  1711 Sandrine (1935 BB),1711,3.013317165929129,0.1131182965327172,11.08566099364973,249.4730055598233,134.6952334843816,175.2101244720724,1910.582059275241,2.672455861206431,3.354178470651827,10.88,22.929,0.133,33.02,MBA,N,N
20001712,  1712 Angola (1935 KC),1712,3.163079568420618,0.1551912028858301,19.39628225282082,17.36889555167179,237.4556105979132,321.707635314335,2054.771825714924,2.67219744537383,3.653961691467405,10.05,66.892,0.029,11.527,MBA,N,N
20001713,  1713 Bancilhon (1951 SC),1713,2.228315475408426,0.1838884876137136,3.745939546656289,256.3820664786708,61.09886621027609,66.43811086765898,1214.964088784881,1.818553912709337,2.638077038107514,13.46,5.716,0.259,2.52826,MBA,N,N
20001714,  1714 Sy (1951 OA),1714,2.567135099040835,0.1555954116089387,7.966757777717778,320.8524197238866,300.8000343319878,1.220138125383003,1502.351357699524,2.167700656649822,2.966569541431847,11.9,13.998,0.157,,MBA,N,N
20001715,  1715 Salli (1938 GK),1715,2.397947637034717,0.2409200882862408,11.47144079838404,209.0421167056966,38.89403993248069,122.2363189500251,1356.306896092853,1.82023388061453,2.975661393454903,12.33,24.165,0.044,11.087,MBA,N,N
20001716,  1716 Peter (1934 GF),1716,2.733245702412604,0.09294817808636754,5.743933111694584,318.1205045915825,243.2853272920773,33.40364465197702,1650.503454900666,2.479195494110959,2.987295910714249,12.03,26.656,0.044,11.514,MBA,N,N
20001717,  1717 Arlon (1954 AC),1717,2.19591093638686,0.1294176091000929,6.190856422201112,116.3460195179778,340.3915858412931,351.8768215801109,1188.558355212286,1.911721393202926,2.480100479570794,12.41,8.484,0.287,5.1484,MBA,N,N
20001718,  1718 Namibia (1942 RX),1718,2.365273238624974,0.2770824218459791,7.704907169936178,133.5368511855951,202.823880915274,266.322313232022,1328.680018900288,1.709897601339284,3.020648875910664,13.79,9.747,0.074,8.6028,MBA,N,N
20001719,  1719 Jens (1950 DP),1719,2.657635977115102,0.2219134130429252,14.27355465709724,57.77410662845456,323.4001305244108,239.4258584466234,1582.492528830825,2.06787090680782,3.247401047422383,11.67,19.914,0.137,5.87,MBA,N,N
20001720,  1720 Niels (1935 CQ),1720,2.188777345014918,0.1043186478359577,0.7310832343552635,309.0985120197388,127.8641944987187,12.29646068332026,1182.771371894675,1.960447051968984,2.417107638060851,12.9,6.394,0.227,250.9,MBA,N,N
20001721,  1721 Wells (1953 TD3),1721,3.146859710701813,0.0502828927660081,16.12294631671704,138.3428762604391,317.0627457434581,235.0720696939637,2038.987203255657,2.988626501318922,3.305092920084703,11.18,43.576,0.045,11.845,MBA,N,N
20001722,  1722 Goffin (1938 EG),1722,2.514550429139964,0.05106963750262534,5.464840988186442,283.3111237483298,167.9488227659494,14.33300603993175,1456.427771464426,2.386133250241715,2.642967608038213,12.15,10.29,0.224,29.19,MBA,N,N
20001723,  1723 Klemola (1936 FX),1723,3.01371027820582,0.03693470206249608,10.9097737410196,8.015951008083462,149.5731241174241,11.73606470268736,1910.955948439825,2.902399786977606,3.125020769434034,10.12,33.449,0.156,6.2545,MBA,N,N
20001724,  1724 Vladimir (1932 DC),1724,2.711759949383298,0.05768805085454431,12.22717671306013,295.5653923014885,163.8793465992595,20.92856108710539,1631.080104135025,2.555323803517958,2.868196095248638,11.52,38.476,0.037,12.582,MBA,N,N
20001725,  1725 CrAO (1930 SK),1725,2.903889777168335,0.08846723323921102,3.171260395808111,230.5389336388298,119.0608807002242,54.90742088553743,1807.459682522227,2.646990682950624,3.160788871386047,11.46,16.089,0.22,21.45,MBA,N,N
20001726,  1726 Hoffmeister (1933 OE),1726,2.786696241481343,0.04526672500368401,3.491489983795294,66.69789796192818,230.7561294908175,277.5008534613706,1699.15451814173,2.660551629049407,2.912840853913279,12.28,25.25,0.037,11.706,MBA,N,N
20001727,  1727 Mette (1965 BA),1727,1.853979172826361,0.1018030806312391,22.89588533765489,313.1862182403975,132.9845873200523,335.80095918361,922.0526141802488,1.665238381606481,2.042719964046241,12.58,,,2.98109,MCA,N,N
20001728,  1728 Goethe Link (1964 TO),1728,2.563734674790564,0.08997199506169043,7.18811236492786,65.82041006921035,240.4072494183796,335.7527201167102,1499.367327040976,2.333070351290823,2.794398998290306,11.37,14.579,0.251,81.0,MBA,N,N
20001729,  1729 Beryl (1963 SL),1729,2.22921313922182,0.1011029407983993,2.438573846712532,262.9926981228641,8.931003409137542,259.1783770000623,1215.698324448643,2.003833135180062,2.454593143263577,12.57,9.037,0.246,4.8888,MBA,N,N
20001730,  1730 Marceline (1936 UA),1730,2.784917074740159,0.2236518539778342,9.489445798275057,226.7862013213166,171.1209840765075,18.94391257398168,1697.52753961295,2.162065207799996,3.407768941680323,12.12,15.203,0.192,3.837,MBA,N,N
20001731,  1731 Smuts (1948 PH),1731,3.164647686136482,0.1283979978740572,5.931938576197953,201.652739930636,152.3952294632448,172.8853631900407,2056.300015259302,2.75831325925979,3.570982113013175,10.52,54.784,0.058,12.5,MBA,N,N
20001732,  1732 Heike (1943 EY),1732,3.014509934553275,0.1133887109205536,10.77624510047426,212.5080032342737,155.5402792751984,55.78733910837819,1911.716577004869,2.672698539017076,3.356321330089473,11.01,22.378,0.128,4.742,MBA,N,N
20001733,  1733 Silke (1938 DL1),1733,2.193201111709964,0.0840712883538385,4.433608230514033,307.1844707599172,159.2983229818535,335.7419846018278,1186.358955274136,2.008815868629436,2.377586354790491,13.07,6.715,0.247,7.89393,MBA,N,N
20001734,  1734 Zhongolovich (1928 TJ),1734,2.779374434075123,0.228801366668367,8.342786299174948,186.5014525932802,182.004731011706,319.2776188054986,1692.462342729031,2.143449765075616,3.415299103074631,11.87,26.425,0.051,7.171,MBA,N,N
20001735,  1735 ITA (1948 RJ1),1735,3.140525772908921,0.1295298491234302,15.60275977026065,274.7347929611804,9.211459235283105,336.1246047460288,2032.834251533563,2.733733943375785,3.547317602442058,10.19,61.865,0.051,12.599,MBA,N,N
20001736,  1736 Floirac (1967 RA),1736,2.228321561538556,0.1693154681629919,4.552947648335246,249.1350967972232,159.6843073019269,81.01145484342675,1214.969066379848,1.851032253128966,2.605610869948146,12.37,8.617,0.302,6.775,MBA,N,N
20001737,  1737 Severny (1966 TJ),1737,3.016569159000111,0.04350363738138038,9.372411014631831,223.0645731811946,327.0779042510843,279.1214380081605,1913.675763973517,2.885337428171115,3.147800889829108,11.25,21.334,0.175,9.223,MBA,N,N
20001738,  1738 Oosterhoff (1930 SP),1738,2.183922381107717,0.2030313760691737,4.873689698949698,284.5261473834959,44.04773867979697,131.6630651056772,1178.838267271677,1.740517614843151,2.627327147372284,12.7,7.887,0.341,4.4486,MBA,N,N
20001739,  1739 Meyermann (1939 PF),1739,2.261335693938106,0.1235339020336183,3.410072306117758,82.0511770945605,203.2803311455214,118.5434928147262,1242.069746630235,1.981984071858031,2.54068731601818,12.81,7.858,0.254,2.8219,MBA,N,N
20001740,  1740 Paavo Nurmi (1939 UA),1740,2.46746645068492,0.1900187570079801,2.000056278620172,78.92241380570823,296.0037626485349,35.62533728260154,1415.713298117412,1.998601542766879,2.93633135860296,13.32,12.762,0.046,,MBA,N,N
20001741,  1741 Giclas (1960 BC),1741,2.885952531224004,0.06633713900650956,2.884687784682891,338.0044950644216,55.35179610752184,221.8286769732417,1790.738628687957,2.69450669699401,3.077398365453999,11.63,13.107,0.374,2.943,MBA,N,N
20001742,  1742 Schaifers (1934 RO),1742,2.886923186313333,0.09797573071929716,2.49859452778012,212.2797485880428,152.1295830390461,159.9359153295296,1791.642144437782,2.604074777603803,3.169771595022864,11.23,16.707,0.113,8.56,MBA,N,N
20001743,  1743 Schmidt (4109 P-L),1743,2.473893305657821,0.1341525525753357,6.361318064281439,0.9710996510745712,189.5757877914577,37.94442023252906,1421.248027539541,2.142014203904789,2.805772407410853,12.48,19.338,0.057,17.45,MBA,N,N
20001744,  1744 Harriet (6557 P-L),1744,2.229604552424789,0.1200609700736314,4.402469349815338,155.8433534158648,27.38236122177158,321.2163602709964,1216.018523482196,1.961916066980083,2.497293037869494,13.53,4.968,0.26,719.5,MBA,N,N
20001745,  1745 Ferguson (1941 SY1),1745,2.8447716722981,0.05641563437160399,3.257564946905571,334.9857975509348,78.56741144401396,113.688170773592,1752.546496188502,2.684282073763034,3.005261270833167,11.82,12.113,0.209,,MBA,N,N
20001746,  1746 Brouwer (1963 RF),1746,3.953719403073514,0.2085280946711944,8.362432803257802,48.02739357291539,321.8700726464133,282.7251438669207,2871.489237881489,3.129257829086062,4.778180977060966,9.97,62.524,0.048,19.724,OMB,N,N
20001747,  1747 Wright (1947 NH),1747,1.709119353298712,0.1104071574603536,21.42006773020766,340.5736581510141,268.3489761111738,329.5743324763362,816.125626144557,1.520420343740523,1.897818362856901,13.55,6.35,0.2005,5.2896,MCA,N,N
20001748,  1748 Mauderli (1966 RA),1748,3.952882537374005,0.2150290574369268,3.300448913405414,198.5219460590912,125.6002138496732,216.818444385932,2870.577593639876,3.102897931203585,4.802867143544424,10.69,44.908,0.048,6.003,OMB,N,N
20001749,  1749 Telamon (1949 SB),1749,5.13979539362499,0.1087501921446373,6.098727219431125,114.3832292884911,340.8353820683463,48.44052965575142,4256.152427122711,4.58084165698415,5.698749130265829,9.47,64.898,0.073,11.413,TJN,N,N
20001750,  1750 Eckert (1950 NA1),1750,1.926527940731446,0.1724409643497949,19.08832956954384,109.0352069791963,273.7145145652692,298.0865624853063,976.7004659881552,1.594315604784891,2.258740276678001,13.73,,,375.0,MCA,N,N
20001751,  1751 Herget (1955 OC),1751,2.791041520832926,0.172120565781675,8.120366448203859,130.9617161997555,240.1662724419622,310.940357142936,1703.130289722068,2.310645875147016,3.271437166518836,12.06,10.929,0.195,3.9397,MBA,N,N
20001752,  1752 van Herk (1930 OK),1752,2.239077062507415,0.2003903213574167,3.505998079807811,99.09659010148994,236.7794011935412,88.61557247901526,1223.776159331492,1.790387690407533,2.687766434607296,13.33,4.579,0.307,88.45,MBA,N,N
20001753,  1753 Mieke (1934 JM),1753,3.014505451588036,0.07820372630678993,11.36837768417943,230.5313603731336,58.39836409384868,95.54728932713252,1911.712312552623,2.778759892301719,3.250251010874353,11.22,19.445,0.144,8.8,MBA,N,N
20001754,  1754 Cunningham (1935 FE),1754,3.935081821060608,0.1682594943180331,12.15836269348415,110.0478790160339,162.8204053886163,73.94867077245124,2851.209158004287,3.272966943748865,4.59719669837235,9.93,79.52,0.0345,7.7416,OMB,N,N
20001755,  1755 Lorbach (1936 VD),1755,3.092622562469294,0.04110066041137485,10.68511155314416,319.9168124740487,156.8320998605604,30.79046971303313,1986.501086187207,2.965513732748688,3.2197313921899,10.74,24.878,0.14,7.9753,MBA,N,N
