spkid,full_name,pdes,a,e,i,w,om,ma,per,q,ad,H,diameter,albedo,rot_per,class,neo,pha
20160427,160427 (2005 RL43),160427,24.65953551515853,0.04171356568822354,12.25639007677834,178.2448606462961,162.5354349705007,92.4242966375374,44727.61745821409,23.63089836060589,25.68817266971118,7.93,,,,CEN,N,N
20187661,187661 (2007 JG43),187661,23.93815649031868,0.4030040823609415,33.11614123032005,173.6766348514751,62.65033305717552,55.60844397031948,42779.37935347959,14.29098170052518,33.58533128011218,9.17,,,,CEN,N,N
20248835,248835 (2006 SX368),248835,22.22200226766667,0.4594388210886698,36.22578097453403,71.25318971055871,280.0206862278048,51.25681910355781,38262.48816163001,12.01235174358015,32.43165279175319,9.42,78.44,0.046,,CEN,N,N
20250112,250112 (2002 KY14),250112,12.58810963022719,0.31189797807159,19.45780096670939,99.97060063551508,245.2337167829761,128.7439315168445,16313.20154040359,8.661903688815817,16.51431557163856,9.74,38.9,0.185,8.4996,CEN,N,N
20281371,281371 (2008 FC76),281371,14.7654367747512,0.3086151020079437,27.10091724462512,142.6713093226996,245.5416500771695,70.3773738157507,20723.72756185993,10.20859999831951,19.32227355118288,9.43,58.0,0.12,,CEN,N,N
20306173,306173 (2010 NK83),306173,5.910822476944209,0.5831791130592304,11.31735255958822,341.9008006551795,103.1623685012506,349.2208104614654,5248.924199145378,2.463754267389322,9.357890686499095,13.66,,,9.0,CEN,N,N
20308607,308607 (2005 WY3),308607,6.81650904687607,0.7356480074465113,29.33438858892037,308.5910407828893,190.0378433721004,357.5431167298895,6500.420481881379,1.801957748800571,11.83106034495157,13.32,,,,CEN,N,N
20309139,309139 (2006 XQ51),309139,15.8719858680421,0.376159925225253,31.62321884638287,134.8798585120777,233.7528020033187,127.2420474184905,23096.45513329097,9.901580850743107,21.84239088534108,9.97,39.1,0.139,,CEN,N,N
20309737,309737 (2008 SJ236),309737,10.90205634751529,0.438500327834685,6.064505313423282,182.9159926763371,234.4491195845458,154.5617565800073,13148.04132455487,6.121501065057628,15.68261162997296,12.3,17.7,0.074,,CEN,N,N
20309741,309741 (2008 UZ6),309741,27.24104835682046,0.6124254493569348,35.87395418290795,199.84617864,240.5257537020303,35.25288285882141,51931.89287861841,10.5579370759407,43.92415963770023,10.73,,,,CEN,N,N
20310071,310071 (2010 KR59),310071,29.79254801635047,0.5654832393177306,19.69423520748537,108.0199143131728,46.83222688437439,33.62393633000539,59396.36929805193,12.94536145653558,46.63973457616535,7.83,110.06,0.121,8.988,CEN,N,N
20315898,315898 (2008 QD4),315898,8.355760041534014,0.3538518317523627,42.07085811288335,68.4818279724679,344.6769457068048,218.6180153520318,8822.20948919021,5.399059045154005,11.31246103791402,11.41,,,,CEN,N,N
20318875,318875 (2005 TS100),318875,5.590079073734881,0.1674058242320518,8.525003039877994,53.44561904639648,23.44722395563204,135.4689593809075,4827.534138730751,4.654267278873949,6.525890868595813,13.8,,,,CEN,N,N
20328884,328884 (2010 LJ109),328884,13.14144294271058,0.3081645363497789,24.784840215969,135.6136075049595,41.6020480276318,115.9504005266903,17400.55127325655,9.091716271303095,17.19116961411806,10.17,44.2,0.083,,CEN,N,N
20330759,330759 (2008 SO218),330759,8.112378180219162,0.5640316971817542,170.3294515111641,354.7471764258091,348.4343319186348,238.7379556241898,8439.57757059968,3.536739747049917,12.68801661338841,12.9,11.8,0.097,,CEN,N,N
20330836,330836 Orius (2009 HW77),330836,21.36498855451536,0.4174094403959142,17.88122474506859,140.1770389737144,50.48966715930165,66.84682859093746,36070.52169217048,12.44704063790999,30.28293647112072,9.73,,,,CEN,N,N
20332685,332685 (2009 HH36),332685,12.75685069595039,0.4433682417404015,23.2374105922195,240.6387222506435,72.15733839958236,92.25091663921285,16642.31108799029,7.100868232742046,18.41283315915872,10.87,33.0,0.078,,CEN,N,N
20341275,341275 (2007 RG283),341275,20.03886319585438,0.2374052310603059,28.7368128888495,149.448907361026,311.8348821113146,9.432083669369856,32764.83969272532,15.28153224865671,24.79619414305205,8.44,,,,CEN,N,N
20342842,342842 (2008 YB3),342842,11.57992361598894,0.4406188948581179,105.1557467007179,330.3197280686945,112.4571420052959,129.7113143467346,14393.18703340169,6.477590469770473,16.68225676220741,9.46,67.1,0.062,,CEN,N,N
20346889,346889 Rhiphonos (2009 QV38),346889,10.77277869725093,0.4438968628330602,19.92362650150983,13.36108891115046,11.43908042283059,154.2851844601898,12914.86986314915,5.990776029546422,15.55478136495544,12.0,23.2,0.062,,CEN,N,N
20347449,347449 (2012 TW236),347449,6.962470666319597,0.568321406584468,12.09361986562826,326.9537902128204,178.7319679881571,193.7626615801277,6710.324069290355,3.005549543933746,10.91939178870545,12.54,,,,CEN,N,N
20349933,349933 (2009 YF7),349933,12.0317640676005,0.4607743793094078,31.04202642891975,89.19004634989305,97.48139854355296,57.67536386141247,15243.77000723323,6.487835447354643,17.57569268784635,10.84,,,,CEN,N,N
20365756,365756 ISON (2010 WZ71),365756,5.860522675594443,0.5239839157299592,20.24999475226746,266.3447203744328,219.2905287503408,1.55254743237798,5182.066153934363,2.78970305581225,8.931342295376638,14.17,,,,CEN,N,N
20380282,380282 (2002 AO148),380282,5.687886641867227,0.2675645245296232,19.12939500498632,206.484885565319,328.4390232997233,247.8002824539277,4954.785129647987,4.166009956957627,7.209763326776827,13.11,,,,CEN,N,N
20382004,382004 (2010 RM64),382004,19.84487292333462,0.6897987898862836,26.98177293091825,291.7647971054521,113.7367822764624,50.98891073823081,32290.21303147381,6.155903595371323,33.53384225129792,11.24,21.0,0.159,,CEN,N,N
20386968,386968 (2012 BR61),386968,21.43964926726013,0.4568859310572857,2.036616429899328,158.0117271605846,24.38424493794948,31.39476491035256,36259.76136040753,11.64417515024633,31.23512338427393,9.3,,,,CEN,N,N
20389820,389820 (2011 WU92),389820,8.813584157386689,0.3726989220766844,6.466506666331735,22.10710582501487,101.1766502611041,161.5349942467598,9557.124873166633,5.528770842296528,12.09839747247685,13.04,,,,CEN,N,N
20395699,395699 (2012 GN12),395699,15.05520468253929,0.3733948646039113,12.6115324280709,171.4143603945614,350.7067907236581,94.89972534244704,21336.75759978506,9.43366856851836,20.67674079656022,10.75,,,,CEN,N,N
20427507,427507 (2002 DH5),427507,21.94602242522465,0.3672222277705874,22.47724011721373,327.0983079052518,156.9515203500785,94.1696965416334,37551.92067370848,13.88695517953039,30.00508967091892,10.23,,,,CEN,N,N
20433873,433873 (2015 BQ311),433873,7.079391745651016,0.2921027949571887,24.50736062066553,222.0853231792341,116.9668531502191,334.1045510953638,6880.061883755314,5.011481630149503,9.147301861152528,12.27,,,,CEN,N,N
20434620,434620 (2005 VD),434620,6.691803207472232,0.2542904973994445,172.1975867326814,180.8478503250994,174.9188953502715,39.86713686177578,6322.854207999733,4.99014124134492,8.393465173599543,14.18,,,,CEN,N,N
20437313,437313 (2013 EK73),437313,12.89893772276089,0.5840851485356765,9.029103733467704,48.84818955099683,141.1826688409987,90.19795134850936,16921.12936713477,5.364859767009657,20.43301567851213,13.12,,,,CEN,N,N
20447178,447178 (2005 RO43),447178,29.09744291597719,0.5228369254929877,35.45437908491193,326.251629693217,198.1110072474775,345.9611924796287,57329.83134459388,13.88422532207996,44.31066050987442,7.11,,,,CEN,N,N
20449097,449097 (2012 UT68),449097,20.36277332668919,0.3791762914628442,15.41180062162269,6.456211903206445,43.77070296738979,45.04985559281353,33562.46244733396,12.64169245277666,28.08385420060172,9.47,,,,CEN,N,N
20459865,459865 (2013 XZ8),459865,13.35387315907954,0.3700383456553278,22.56349286657977,288.1734184968468,266.6047316339295,29.62490386832735,17824.16923758126,8.412428027202663,18.29531829095642,9.49,,,87.744,CEN,N,N
20459870,459870 (2014 AT28),459870,10.93475294714891,0.4025183800456742,165.5559438600143,280.2681966678081,262.6269529724597,76.90109987978194,13207.23452577556,6.533313904662869,15.33619198963495,12.1,,,,CEN,N,N
20459971,459971 (2014 ON6),459971,13.34824280239927,0.5624878189402686,3.935245761388892,195.6670020751746,94.35043760033642,86.13560898605539,17812.8976929724,5.840018821792569,20.85646678300598,11.71,,,,CEN,N,N
20461363,461363 (2000 GQ148),461363,5.787689749540575,0.1339810351570511,16.63852112857284,126.032268357081,351.7105136564001,283.0707525407206,5085.765024700782,5.012249085729274,6.563130413351876,13.32,,,,CEN,N,N
20463368,463368 (2012 VU85),463368,29.4337733501086,0.3137304838834706,15.04351535513989,264.3984162793663,252.5006264441476,334.0109040464634,58326.69103013039,20.19950139446263,38.66804530575457,7.32,,,56.24,CEN,N,N
20463663,463663 (2014 HY123),463663,18.60517885972511,0.6256212361571708,13.95345280066719,231.9314632672194,314.5788115122742,37.12581554133715,29312.25303672046,6.965383862578626,30.2449738568716,11.46,,,,CEN,N,N
20471136,471136 (2010 EO65),471136,24.97879601875839,0.4397336049341669,11.37813408162951,270.8470411616139,315.5854521098217,28.42843444989475,45599.0378561967,13.99477999851455,35.96281203900224,9.66,,,,CEN,N,N
20471149,471149 (2010 FB49),471149,22.4604991557875,0.1959883979720819,24.408643630474,172.0432628809884,184.8875876479981,235.0356700995556,38880.11424441397,18.05850190859141,26.86249640298358,7.38,,,,CEN,N,N
20471237,471237 (2011 AC72),471237,25.66827904428862,0.5641586102056647,13.81963576186665,23.04601517349856,119.2619888002836,33.19422107327904,47499.99400075673,11.18729841229156,40.14925967628567,10.89,,,,CEN,N,N
20471335,471335 (2011 OD16),471335,23.94802549586509,0.1844689568649387,6.295625867353534,202.2664523848836,166.094425846845,6.268746851611316,42805.83712039969,19.5303582136679,28.36569277806228,8.87,,,,CEN,N,N
20471339,471339 (2011 ON45),471339,11.71602465257709,0.1607531419065225,8.186787055277406,78.45890413814189,330.3263437059355,53.40826054843122,14647.67995061744,9.832636879021052,13.59941242613313,11.5,,,,CEN,N,N
20471512,471512 (2012 CG),471512,28.92731099564719,0.5007278602764965,14.58169933258023,293.5141017551438,128.6989409447685,55.14303702649214,56827.75820208976,14.442600457244,43.41202153405039,8.88,,,,CEN,N,N
20471513,471513 (2012 CE17),471513,21.44128506309329,0.1161892659534556,5.910932130921672,355.8925842752772,174.485978247594,28.46811544835973,36263.91124391284,18.95003789051369,23.93253223567289,9.0,,,,CEN,N,N
20471931,471931 (2013 PH44),471931,19.75324605960098,0.2111773709754823,33.50042891206137,179.5311118841246,160.8932589608595,40.58475173459788,32066.83796701831,15.58180748850264,23.92468463069932,9.34,,,22.16,CEN,N,N
20472265,472265 (2014 SR303),472265,15.16046866915753,0.3157651142175699,3.029912873667194,7.922210735324434,21.67255839326134,57.04282771794688,21560.92394994288,10.37332154824911,19.94761579006595,11.45,,,,CEN,N,N
20472651,472651 (2015 DB216),472651,19.05801022695721,0.3220348700023224,37.77817870971221,238.5146238777828,6.22815337269465,346.6226504076253,30388.88463013346,12.92066638101611,25.1953540728983,8.52,,,,CEN,N,N
20472760,472760 (2015 FZ117),472760,22.78915803254835,0.4260608580575408,6.817029002473984,357.2744196839272,154.8317666621966,43.61137488294166,39736.61302064126,13.0795898067919,32.49872625830481,10.92,,,,CEN,N,N
20492338,492338 (2014 FW),492338,28.87070633319509,0.6283300250528672,12.7045731287151,114.7053953556568,98.23515198543612,18.77832049432787,56661.03987410525,10.73037469956465,47.01103796682553,10.03,,,,CEN,N,N
20494158,494158 (2016 EX),494158,8.54789146801523,0.298774616660931,6.332648792464223,177.4494615265247,69.54666521939,89.0935080576426,9128.23738961151,5.993998471399737,11.10178446463072,12.75,,,,CEN,N,N
20494219,494219 (2016 LN8),494219,5.734565274541066,0.06260199366072365,43.37549158748793,17.33861809161706,87.3891862857335,326.3927905600703,5015.903558465713,5.37557005557724,6.093560493504892,12.82,,,,CEN,N,N
20499522,499522 (2010 PL66),499522,21.30197215737732,0.3843184673543764,24.29236332127964,95.93046937338772,8.519721284299736,320.0725327330722,35911.0534995525,13.11523086622847,29.48871344852618,7.81,,,,CEN,N,N
20501214,501214 (2013 TC146),501214,25.24085492726173,0.1625232365831799,14.20780475533707,53.9886785833656,147.5312265973841,121.8514648185742,46318.50334740998,21.13862949035665,29.34308036416681,6.62,,,,CEN,N,N
20501585,501585 (2014 QA43),501585,9.705310025873642,0.5067741618432996,37.14061893797973,248.3023849064791,118.3914922740847,73.76363230997534,11043.64776391749,4.786909672082155,14.62371037966513,11.61,,,,CEN,N,N
20503273,503273 (2015 PN291),503273,14.59838669908529,0.5448136233553642,9.477630341861143,31.07478827003805,12.80527555718376,40.81479755303761,20373.03457464627,6.644986746413878,22.5517866517567,11.75,,,,CEN,N,N
20506028,506028 (2015 HO171),506028,8.705731667703681,0.232106301257835,33.18110273835348,64.037487311199,278.4792151669355,128.8381525959473,9382.23577105288,6.685076490569775,10.72638684483759,11.97,,,,CEN,N,N
20511130,511130 (2013 WV107),511130,14.70953222158495,0.270315729623185,23.94702803550641,220.7415731715939,274.5610652073645,30.1402574769973,20606.14349362295,10.73331428669147,18.68575015647844,9.98,,,,CEN,N,N
20518151,518151 (2016 FH13),518151,24.4939810535225,0.6156701133451631,93.571717822198,306.4483836953567,176.3431631891681,32.65815766978919,44277.94874756149,9.413768962026024,39.57419314501897,10.26,,,,CEN,N,N
20523597,523597 (2002 QX47),523597,25.52173802818359,0.3703124019644446,7.256272076530607,4.284775475277808,276.1020748159256,82.80808088140327,47093.80666792224,16.07072191665961,34.97275413970756,8.81,,,,CEN,N,N
20523620,523620 (2007 RH283),523620,15.97521213376126,0.3358797088138236,21.31382917330506,329.2551502718895,286.5169861213031,188.1468619980895,23322.13890365718,10.60946253403446,21.34096173348804,8.58,,,,CEN,N,N
20523649,523649 (2010 XZ78),523649,7.639071229485829,0.295306642375452,39.21254212024474,228.2973361759688,252.3666808459587,223.5587059946052,7711.86229732886,5.383202753839453,9.894939705132206,12.93,,,,CEN,N,N
20523673,523673 (2013 MZ11),523673,24.3571413053064,0.3102063054199684,6.365874646663694,19.75534502634978,19.90864918826148,337.7568500818304,43907.41814253222,16.80140249039519,31.9128801202176,8.02,,,,CEN,N,N
20523676,523676 (2013 UL10),523676,9.930123437149009,0.3783537347449443,19.1883858344242,186.4859262549539,233.9096380853976,125.4826052158481,11429.58330773187,6.173024148225376,13.68722272607264,12.63,,,,CEN,N,N
20523682,523682 (2014 CN23),523682,16.28233383371575,0.3078615870809343,14.14141969173996,12.17147846662974,359.8173871375593,288.1321982240039,23997.90937862787,11.26962869828643,21.29503896914507,8.89,,,,CEN,N,N
20523686,523686 (2014 DB143),523686,20.08627008932363,0.09030960414330266,21.34866080331902,335.0242741538189,207.9206222982522,90.203560925899,32881.1784456613,18.27228698884135,21.90025318980591,9.13,,,,CEN,N,N
20523708,523708 (2014 JB80),523708,19.17905429918379,0.3381244410797095,13.37458383541625,153.9423241687973,131.6155433076563,31.51297495915525,30678.85946163075,12.69414728383487,25.6639613145327,10.92,,,,CEN,N,N
20523709,523709 (2014 JD80),523709,25.37654827586301,0.2515343001576145,39.09712169577647,242.3655435008905,109.1450445195696,359.1420369237885,46692.51320475909,18.99347596487789,31.75962058684813,9.07,,,,CEN,N,N
20523714,523714 (2014 KR101),523714,14.60835751554203,0.2750536856538982,9.12868874774713,156.483658337322,128.3929054493063,48.85420930176168,20393.91055990053,10.59027493954238,18.62644009154169,11.46,,,,CEN,N,N
20523727,523727 (2014 NW65),523727,23.21966050462552,0.5207220834575036,20.43153412138176,233.1427465556071,215.9860586663874,318.162994034246,40867.89089690365,11.12867050948101,35.31065049977003,6.44,,,,CEN,N,N
20523729,523729 (2014 OX393),523729,25.83663136800255,0.5351157256804037,14.68845779372778,331.1428391285055,45.88813484150963,26.33803875124688,47968.0716758506,12.01104362437679,39.66221911162831,11.17,,,,CEN,N,N
20523740,523740 (2014 TV85),523740,21.67571448961932,0.3244185598797762,12.23167846325315,269.7747975958598,256.8776981232509,15.78748045463283,36860.2740423159,14.64371041053182,28.70771856870682,9.37,,,,CEN,N,N
20523754,523754 (2014 WX508),523754,18.51829297213657,0.2889479602518905,11.58365342904641,264.6371897280883,257.5157947706754,23.58509139906607,29107.16131846809,13.16746999049079,23.86911595378235,11.07,,,,CEN,N,N
20523782,523782 (2015 BD518),523782,23.25357729369558,0.3009386557243432,17.1838097785211,168.2539579241391,344.0179974732207,24.05845208131027,40957.46673380187,16.25567700214872,30.25147758524244,9.46,,,,CEN,N,N
20523783,523783 (2015 BG518),523783,14.54510618676115,0.3013819214076024,1.819068861694632,10.53226179041675,213.7375950993383,47.87723023916541,20261.60157523625,10.16147413711747,18.92873823640483,12.03,,,,CEN,N,N
20523784,523784 (2015 BJ518),523784,21.44671333705486,0.3122449422875796,6.422935388009925,325.7000211629426,328.4293055736884,301.6973363514424,36277.68347606902,14.7500855688679,28.14334110524182,8.19,,,,CEN,N,N
20523785,523785 (2015 CM3),523785,14.04090622706808,0.5079206547620925,16.77552835850512,163.0332323340011,314.7811628080814,71.0471318857577,19217.24536448904,6.909239942762518,21.17257251137364,12.82,,,,CEN,N,N
20523790,523790 (2015 HP9),523790,18.08824381781598,0.2695351320481316,3.070933110657484,34.96623060847495,140.8056186566848,62.62526318981285,28099.14024728562,13.21282663186215,22.96366100376981,10.48,,,,CEN,N,N
20523791,523791 (2015 HT171),523791,11.49989126286648,0.2893928353802598,33.23644206561375,139.6737110644676,58.76176695072613,97.22649158389108,14244.2316453299,8.17190512374087,14.82787740199208,12.4,,,,CEN,N,N
20527328,527328 (2007 TK422),527328,21.20104659878255,0.1883907766265642,3.063769634240725,200.5698617934216,65.36294675804592,142.9709129620772,35656.14422547765,17.20696496474192,25.19512823282317,9.07,,,,CEN,N,N
20527443,527443 (2007 UM126),527443,12.90531545324627,0.33547313276337,41.73107274460379,104.1619939756287,184.8089642951709,178.5995752958579,16933.68060316488,8.575928848846214,17.23470205764633,10.32,,,,CEN,N,N
20529939,529939 (2010 TU191),529939,20.83451563220889,0.2897603078006671,1.814439182937182,345.6883297938543,60.83006982250775,47.47008544326321,34735.49876800252,14.79749996974223,26.87153129467554,10.89,,,,CEN,N,N
20531942,531942 (2013 CV82),531942,16.97527206699325,0.3740802973921442,18.54814045862032,40.66052947797645,137.0959323602413,43.14164575782567,25546.03731458009,10.62515724385985,23.32538689012664,11.79,,,,CEN,N,N
20532094,532094 (2013 HX156),532094,24.34068071024525,0.1984230548507405,14.91636006637806,260.6216950285417,137.1527936676062,221.461226745637,43862.9166080651,19.5109284865719,29.17043293391861,8.13,,,,CEN,N,N
20532660,532660 (2013 VE2),532660,8.913281780336582,0.2307412299141963,7.047458990549483,260.7308186202423,115.3586013890957,172.4755789667492,9719.745226218369,6.856620179769922,10.96994338090324,13.12,,,,CEN,N,N
20533396,533396 (2014 GQ53),533396,25.14608874406112,0.3101040764768783,22.78849044376232,59.18142580586039,129.3808151825546,47.38588980070423,46057.89578056323,17.34818411707843,32.94399337104382,9.38,,,,CEN,N,N
20533559,533559 (2014 JG80),533559,21.20854953015402,0.2912093565995112,32.8308023821707,324.9010912261857,94.62084468776058,212.1087245484781,35675.07366389511,15.032421467069,27.38467759323904,7.88,,,,CEN,N,N
20534251,534251 (2014 SW223),534251,9.020574196551935,0.150046146072309,10.72250087935356,289.7618301853749,22.50952190013405,173.4335214775131,9895.772476504217,7.667071803000003,10.37407659010387,13.19,,,,CEN,N,N
20535985,535985 (2015 BF515),535985,20.40283756015513,0.1687200149641057,28.29760371433726,105.1617409931498,322.2809209042233,62.04242601606001,33661.56354981579,16.96047050169554,23.84520461861473,9.91,,,,CEN,N,N
20538495,538495 (2016 EB195),538495,14.77891358134238,0.4595525697583643,20.86853070004302,91.1905989374704,59.29817909147394,62.87473833853191,20752.10668042707,7.987225866799696,21.57060129588506,12.04,,,,CEN,N,N
20540205,540205 (2017 RS17),540205,6.173416777987641,0.4489938209982794,42.69770474546024,295.9991019921705,135.7211098249545,163.6842621721811,5602.563966824039,3.401590790224084,8.945242765751198,14.56,,,,CEN,N,N
20547375,547375 (2010 PC88),547375,25.96059497168569,0.04716366650596275,18.01582063597029,143.5185492930358,131.6743508091861,128.4577513897768,48313.71011053106,24.73619812814473,27.18499181522664,7.76,,,,CEN,N,N
