spkid,full_name,pdes,a,e,i,w,om,ma,per,q,ad,H,diameter,albedo,rot_per,class,neo,pha
20025883, 25883 (2000 RD88),25883,5.161736336507225,0.02162885470301547,18.63278730801964,36.47886186877806,230.6076310376514,133.3186417511777,4283.434715498725,5.050093891269635,5.273378781744815,11.34,29.842,0.066,,TJN,N,N
20025895, 25895 (2000 XN9),25895,5.217413776765678,0.07574631701381575,21.57181376954739,167.1470217068284,70.54869029709096,268.2852960069912,4352.926637665181,4.822213898838536,5.61261365469282,11.22,33.195,0.064,14.23,TJN,N,N
20025910, 25910 (2001 BM50),25910,5.200284261511253,0.0238142582708026,19.60550193907426,313.9179784081724,60.84804091321439,148.6932998817248,4331.50732182514,5.076443349026034,5.324125173996472,11.88,24.636,0.067,,TJN,N,N
20025911, 25911 (2001 BC76),25911,5.256230812093976,0.04428148441043121,21.37820490227458,260.1081846028988,208.213028958119,53.43514528276086,4401.594886362144,5.023477109330608,5.488984514857343,11.74,18.098,0.135,8.8,TJN,N,N
20025937, 25937 Malysz (2001 DY92),25937,5.309806006172871,0.06573437808496654,2.350387443192061,54.10728860058612,25.69091298743058,68.75187720257122,4469.062295940088,4.960769210605277,5.658842801740465,12.28,15.131,0.122,,TJN,N,N
20025938, 25938 Stoch (2001 DC102),25938,5.157121828614074,0.1658365843101038,12.75861517478803,102.4898465717672,13.8020713995705,54.55738731656336,4277.69201854071,4.301882359685639,6.012361297542508,12.24,15.43,0.118,,TJN,N,N
20026057, 26057 Ankaios (4742 T-2),26057,5.180160485680387,0.109035932689643,7.297002503300813,271.077625588288,164.2521739697748,60.88365705822424,4306.388916076781,4.615336855642192,5.744984115718583,12.31,,,,TJN,N,N
20026486, 26486 (2000 AQ231),26486,5.278633881530909,0.06969611048178896,1.409166941221498,122.5780316935805,10.75838224154362,20.17300514673222,4429.765519780518,4.910733631330817,5.646534131731002,12.33,13.544,0.139,440.0,TJN,N,N
20026510, 26510 (2000 CZ34),26510,5.299668138549054,0.08347917264670074,5.467790565960898,271.0597784601892,141.9466759540899,97.84418918464246,4456.269419153589,4.857256227040898,5.74208005005721,12.57,13.716,0.113,,TJN,N,N
20026601, 26601 (2000 FD1),26601,5.277286719537654,0.09235118049351108,23.43810623553649,18.02393546746341,41.17287266304649,86.44027419596755,4428.069844976411,4.789923061185624,5.764650377889685,11.39,24.609,0.08,,TJN,N,N
20026705, 26705 (2001 FL145),26705,5.241446016131722,0.09065006509004642,11.79893881433525,27.52444875068432,52.74142873014527,85.78134173742299,4383.036654899528,4.766308593603418,5.716583438660027,12.09,21.26,0.074,,TJN,N,N
20026763, 26763 Peirithoos (2706 P-L),26763,5.350583290493679,0.06841461037658182,1.205140614483282,306.7798854273742,100.1571894758144,99.17504237765348,4520.642048564834,4.984525219387105,5.716641361600254,12.62,11.77,0.153,,TJN,N,N
20028958, 28958 Binns (2001 CQ42),28958,5.298983298145635,0.08401286793801072,8.228635018081638,287.5402178520796,147.8058595728328,69.31419744719736,4455.405666554497,4.853800514112801,5.744166082178469,12.24,21.577,0.066,,TJN,N,N
20028960, 28960 (2001 DZ81),28960,5.315365104440038,0.03435037148748989,2.788774033357542,32.96240228364773,339.6242827075055,123.5149202016806,4476.082455780255,5.132780338510882,5.497949870369194,12.74,17.272,0.045,,TJN,N,N
20029196, 29196 Dius (1990 YY),29196,5.246340901839905,0.05265964048602901,3.85398641837358,38.84606157331625,67.61870511173927,263.7608783271666,4389.177938701619,4.970070476081866,5.522611327597944,12.11,16.129,0.142,,TJN,N,N
20029314, 29314 Eurydamas (1994 CR18),29314,5.302370706408828,0.07451393531510436,15.22124390858038,135.8795158337549,143.3341689059318,109.2226767717939,4459.678568210208,4.907270198574777,5.69747121424288,11.6,21.386,0.14,15.035,TJN,N,N
20029603, 29603 (1998 MO44),29603,5.132908581669279,0.03344369394617999,33.41247060718685,191.1759426418642,113.5748676984762,64.35133447377756,4247.601065125992,4.961245158010211,5.304572005328348,11.18,32.512,0.061,,TJN,N,N
20029976, 29976 (1999 NE9),29976,5.164123863313342,0.00999628750809621,30.06934600904884,101.7307258178525,318.8930647143522,332.9294121263142,4286.406970482485,5.112501796448241,5.215745930178442,11.04,33.952,0.08,13.512,TJN,N,N
20029977, 29977 (1999 NH11),29977,5.218503594731337,0.08836307402898387,23.98567042898975,156.5479216679894,133.9689389167181,82.55945463352735,4354.290573584775,4.757380575269574,5.679626614193101,11.18,33.098,0.07,,TJN,N,N
20030020, 30020 (2000 DZ5),30020,5.288090927934014,0.04803023150003385,16.65180846804029,330.8172279354425,80.07559918759875,99.37667474022342,4441.675207995708,5.034102696472115,5.542079159395913,12.01,21.625,0.087,,TJN,N,N
20030102, 30102 (2000 FC1),30102,5.264697780240215,0.04034115622345633,23.69770042507007,282.5855389637648,42.18329962095189,181.4154091947886,4412.234592636863,5.05231378461826,5.477081775862169,10.86,36.422,0.07,23.95,TJN,N,N
20030498, 30498 (2000 QK100),30498,5.271916371355107,0.08982310119715789,4.677107099428323,243.1723390634041,107.4132955742205,19.58052125579561,4421.312330980702,4.798376493627924,5.745456249082291,11.91,22.172,0.082,,TJN,N,N
20030499, 30499 (2000 QE169),30499,5.173158646518463,0.05747354586367372,3.912324331355493,108.2184265301794,266.9898619053432,11.9511808130123,4297.660677459019,4.875838875787724,5.470478417249201,12.3,21.18,0.075,,TJN,N,N
20030504, 30504 (2000 RS80),30504,5.222305881524015,0.06195563893960247,5.283903180239195,287.5587328447168,296.6628781493897,156.5453995515973,4359.050350979735,4.898754583896151,5.54585717915188,11.49,29.232,0.062,,TJN,N,N
20030505, 30505 (2000 RW82),30505,5.211009367374116,0.08254882367948488,28.66846848443013,195.9119179610608,202.5620410978309,356.2612858833857,4344.914229047511,4.780846673914605,5.641172060833626,11.71,25.838,0.073,,TJN,N,N
20030506, 30506 (2000 RO85),30506,5.126826975071875,0.08242017559794397,20.05655469359093,12.09098629767091,343.3613294761775,33.07190322857298,4240.054295572993,4.704272995526175,5.549380954617575,11.07,34.356,0.06,7.98767,TJN,N,N
20030508, 30508 (2000 SZ130),30508,5.13176963022751,0.04902049314434183,17.23090710621831,105.7011075775085,229.2584622784906,65.65494743610496,4246.187380398603,4.880207752250601,5.38333150820442,12.13,16.258,0.14,,TJN,N,N
20030510, 30510 (2001 DM44),30510,5.280891356513714,0.1269230482834593,11.43348697677292,49.59491994090757,342.6759963859371,114.3104910792718,4432.607492008966,4.610624527891221,5.951158185136207,12.08,18.667,0.106,,TJN,N,N
20030698, 30698 Hippokoon (2299 T-3),30698,5.168918372010269,0.06416030168173888,7.880787814106865,102.259899837584,216.2520499172577,54.11867319035041,4292.37777561148,4.837279009893808,5.500557734126731,12.18,18.293,0.101,,TJN,N,N
20030704, 30704 Phegeus (3250 T-3),30704,5.26688119631076,0.04101196731977911,14.88368738954246,287.5548716762793,20.42084384345574,88.97256933038736,4414.979691148175,5.050876036810505,5.482886355811016,11.36,27.002,0.088,,TJN,N,N
20030705, 30705 Idaios (3365 T-3),30705,5.18498028195822,0.06029524335812327,19.77052342223736,343.6080362212861,24.1716818514906,358.6522976061123,4312.400528432958,4.872350634050478,5.497609929865961,10.46,44.546,0.074,15.736,TJN,N,N
20030708, 30708 Echepolos (4101 T-3),30708,5.194689270146903,0.0135073049106484,24.16917002074137,24.50324813192541,29.4276621283732,315.1446785841369,4324.518792412547,5.124523018258955,5.264855522034852,11.87,25.351,0.069,,TJN,N,N
20030791, 30791 (1988 RY11),30791,5.210846547345706,0.06206568423098414,24.69810330470646,233.9534219140075,164.4967899207528,333.0109888165929,4344.710592818254,4.887431790962033,5.534261303729378,12.23,20.305,0.108,,TJN,N,N
20030792, 30792 (1988 RP12),30792,5.221717014420205,0.03492159413641291,4.364449773202361,63.43571099971177,157.4663498394784,157.1758283281904,4358.313082122411,5.039366332147421,5.40406769669299,12.46,18.407,0.109,,TJN,N,N
20030793, 30793 (1988 SJ3),30793,5.224709943487169,0.06065991380906745,21.00412729673518,294.0556495938973,88.82683780646705,346.1781731681079,4362.060697365203,4.90777948863786,5.541640398336479,12.2,19.257,0.091,,TJN,N,N
20030806, 30806 (1989 UP5),30806,5.235867592650271,0.03386614549828267,2.083583610908641,91.87667764346844,98.59747122510188,186.1304501829214,4376.041277734875,5.058548938947833,5.413186246352709,12.79,13.097,0.136,,TJN,N,N
20030807, 30807 (1989 UQ5),30807,5.216976300844182,0.05976615359736741,4.695671619649058,124.3416375060154,170.131072357098,104.4706898166359,4352.379165079793,4.905177693934103,5.528774907754261,12.14,20.67,0.079,,TJN,N,N
20030942, 30942 Helicaon (1994 CX13),30942,5.204211859281693,0.06627924625431651,22.85615091372407,270.0893090525676,143.5206960457466,344.5402160869369,4336.415408421512,4.859280619900727,5.549143098662658,11.44,32.544,0.05,44.77,TJN,N,N
20031037, 31037 Mydon (1996 HZ25),31037,5.249034619239668,0.1296301372347408,7.283431862501276,28.78674584217147,188.727080418557,158.3893039825394,4392.558787198452,4.568601541197724,5.929467697281611,12.19,19.127,0.077,,TJN,N,N
20031342, 31342 (1998 MU31),31342,5.224528148932855,0.07653831563761289,24.41013176574414,192.43227554,102.9526605339562,87.12587789750175,4361.833031526109,4.824651564412238,5.624404733453471,10.45,47.396,0.065,,TJN,N,N
20031344, 31344 Agathon (1998 OM12),31344,5.336502118327744,0.03794132154060652,7.479855108516561,327.7768821113249,27.23404139583893,13.60825830875608,4502.808280865357,5.134028175554143,5.538976061101345,10.96,40.645,0.047,42.392,TJN,N,N
20031806, 31806 (1999 NE11),31806,5.196889028490953,0.09635797291445436,34.08699180093547,193.7467860754438,136.7301557959069,58.78759818025966,4327.265993300275,4.696127336244197,5.69765072073771,11.6,23.794,0.071,,TJN,N,N
20031814, 31814 (1999 RW70),31814,5.323411425948396,0.07051825477575158,4.44165788628178,1.926139845917462,326.3298622404107,52.67369856797172,4486.250042911478,4.94801374273722,5.698809109159571,12.32,18.14,0.085,,TJN,N,N
20031819, 31819 (1999 RS150),31819,5.266762381489672,0.00940523013421545,14.31451673074445,307.8884244667097,348.6001105501412,105.8308329642611,4414.830296645769,5.217227269229533,5.31629749374981,11.46,29.73,0.06,34.828,TJN,N,N
20031820, 31820 (1999 RT186),31820,5.309855920459281,0.0796593809788716,2.375076011459112,92.15570226973064,193.2196212975139,102.9769085341696,4469.125312530355,4.886876084748498,5.732835756170063,12.3,16.585,0.093,,TJN,N,N
20031821, 31821 (1999 RK225),31821,5.235996835763713,0.06117198065206423,10.7557842627846,178.7040202306195,146.698734066448,56.12316006199011,4376.203307239853,4.915700538632105,5.556293132895321,12.16,19.787,0.078,,TJN,N,N
20031835, 31835 (2000 BK16),31835,5.13910820667492,0.05294805876749784,15.12180541653137,352.7506761042444,74.8445522154651,89.14511794734922,4255.298888872857,4.867002403335366,5.411214010014474,11.56,26.904,0.074,,TJN,N,N
20032339, 32339 (2000 QA88),32339,5.209502594511853,0.1110699139261762,18.90071999689298,274.6189148903729,172.4550757657456,290.5506589973349,4343.029855471254,4.63088358974123,5.788121599282475,11.78,27.968,0.057,9.778,TJN,N,N
20032356, 32356 (2000 QM124),32356,5.21222118052449,0.156531353875014,12.66365789278231,344.3206690093101,329.3412033122014,68.29438866450995,4346.429923010651,4.396345142440968,6.028097218608012,12.19,15.348,0.13,,TJN,N,N
20032370, 32370 (2000 QY151),32370,5.176448121162217,0.05968731428566522,7.353977179907591,354.1839990769906,333.0036449002923,69.45836770943906,4301.760482016723,4.867479835270967,5.485416407053468,12.45,18.493,0.062,,TJN,N,N
20032396, 32396 (2000 QY213),32396,5.212990257018538,0.1293338074095428,3.928254909417145,232.5807978767991,124.5021123710268,19.56612454290151,4347.391948683202,4.538774379089479,5.887206134947595,12.37,,,,TJN,N,N
20032397, 32397 (2000 QL214),32397,5.232232119099025,0.00810165200186773,5.597348737242966,169.5536181865175,116.0214612141942,85.1065465784984,4371.484376659284,5.189842395277089,5.27462184292096,11.63,30.763,0.062,,TJN,N,N
20032420, 32420 (2000 RS40),32420,5.312872576982032,0.06790931514838924,13.86526574379856,0.01719055413448999,314.0333357418901,49.94405851102112,4472.934379352936,4.952079038808525,5.67366611515554,11.89,19.853,0.103,,TJN,N,N
20032430, 32430 (2000 RQ83),32430,5.310430032203548,0.05555026410554999,6.77050384866288,76.3159017825635,255.6115735436646,43.40434695394605,4469.850147644498,5.015434241400597,5.605425823006501,12.08,13.37,0.157,,TJN,N,N
20032434, 32434 (2000 RW96),32434,5.197500951931482,0.14860304676964,23.48266812378829,103.9796982926498,256.4008175207388,25.35601673464695,4328.030306361381,4.42513647488636,5.969865428976604,11.92,21.082,0.1,,TJN,N,N
20032435, 32435 (2000 RZ96),32435,5.207150965536655,0.1251212370971754,21.75202345335044,343.8551710809291,280.7181864130421,95.88068391170692,4340.089447441483,4.555625794976958,5.858676136096354,11.22,30.829,0.074,18.606,TJN,N,N
20032437, 32437 (2000 RR97),32437,5.19491124918903,0.1230981309676666,23.11650687754048,30.80441851397586,269.269879659829,77.84996315648092,4324.795987855149,4.555427383870954,5.834395114507106,11.32,28.865,0.07,,TJN,N,N
20032440, 32440 (2000 RC100),32440,5.170090706262109,0.02897246149286509,31.32957023412874,356.563554953436,319.307259018609,86.87331007501767,4293.838154681463,5.020300452360311,5.319880960163908,11.51,29.252,0.062,,TJN,N,N
20032451, 32451 (2000 SP25),32451,5.206234333767694,0.09834200708823264,19.71401317816463,65.60328162652247,248.1195532732786,47.04926544421605,4338.943497723827,4.694242800013312,5.718225867522076,11.8,26.879,0.061,,TJN,N,N
20032461, 32461 (2000 SP93),32461,5.151153062781265,0.06950710415319587,30.89188214480047,148.2247622183029,188.7562949381873,51.74632315446857,4270.267774848367,4.793111330337474,5.509194795225056,12.01,,,,TJN,N,N
20032464, 32464 (2000 SB132),32464,5.243357695473838,0.0165708248205434,25.22707188791452,258.9834333706343,234.8229314067676,257.1518661723293,4385.434769243728,5.156470933630693,5.330244457316983,11.64,30.26,0.058,,TJN,N,N
20032467, 32467 (2000 SL174),32467,5.252804614129404,0.03003060034644947,29.66297646512984,185.6676427031381,218.5600602126621,4.639471503363847,4397.291913897826,5.095059738064498,5.410549490194311,11.93,20.142,0.091,,TJN,N,N
20032471, 32471 (2000 SK205),32471,5.336279952666256,0.05240053543252964,2.667994848780493,166.3018087763684,147.7380793695843,79.92663043390347,4502.52709697008,5.05665602592867,5.615903879403843,12.36,15.398,0.108,,TJN,N,N
20032475, 32475 (2000 SD234),32475,5.207661222355192,0.09558373941638236,30.69318962289891,287.3347807925546,18.75618366669699,72.82279843517722,4340.727401237937,4.709893489108794,5.705428955601589,10.79,38.365,0.076,,TJN,N,N
20032478, 32478 (2000 SV289),32478,5.214072317944335,0.1666103820167224,9.667820576807346,278.1762030595011,341.1146827501576,112.102670684121,4348.745601814975,4.345353737188812,6.082790898699858,12.02,20.757,0.086,,TJN,N,N
20032480, 32480 (2000 SG348),32480,5.238209510555524,0.09237026836340365,21.5974003123052,207.9475329551785,127.882387308403,39.74120283124159,4378.977603510838,4.754354692321777,5.722064328789271,11.28,29.583,0.073,,TJN,N,N
20032482, 32482 (2000 ST354),32482,5.142597333726322,0.02683920848010448,12.14748954869724,221.8080537525248,52.73070422965331,112.7432340849777,4259.63323960212,5.004574091757211,5.280620575695433,11.09,27.868,0.109,5.67,TJN,N,N
20032496, 32496 Deiopites (2000 WX182),32496,5.283078716170907,0.08005638309320534,30.45354251466902,275.6673098119115,65.84219869652279,50.2466851357397,4435.361774404874,4.86013454255757,5.706022889784244,10.25,48.017,0.07,23.34,TJN,N,N
20032498, 32498 (2000 XX37),32498,5.167587625626598,0.0949602719925937,26.34197059206462,1.553295648320141,76.61102295785405,50.60880943759214,4290.720262918235,4.676872099151534,5.658303152101661,11.69,21.61,0.087,,TJN,N,N
20032499, 32499 (2000 YS11),32499,5.163652046013409,0.1613776667540137,16.79128982552633,245.8294533471652,68.71129087039866,54.9991853314588,4285.819546122952,4.330353926898177,5.996950165128641,10.63,38.923,0.081,,TJN,N,N
20032501, 32501 (2000 YV135),32501,5.219341774300546,0.06795497787081253,32.11171446508156,180.3910253240185,55.65679612370612,150.9043986900666,4355.339674311713,4.864661519527745,5.574022029073348,11.03,35.619,0.067,,TJN,N,N
20032513, 32513 (2001 OL31),32513,5.175848460475082,0.06208174414668009,25.39425695147503,111.8326128868611,266.1323241164517,340.3602700878758,4301.013003665646,4.85452276060988,5.497174160340284,11.6,,,,TJN,N,N
20032615, 32615 (2001 QU277),32615,5.146314655741237,0.0322286308903745,17.559302067446,228.1609818916547,100.4009919070701,20.77664663668527,4264.252682420703,4.980455980255628,5.312173331226846,11.09,36.18,0.065,6.712,TJN,N,N
20032720, 32720 Simoeisios (2131 T-3),32720,5.193652693171714,0.01493558336476036,7.505530151263598,26.80357830402594,247.9914797824654,108.5723947229001,4323.224449456809,5.116082460405236,5.271222925938193,12.1,21.13,0.099,8.951,TJN,N,N
20032726, 32726 Chromios (4179 T-3),32726,5.243700675919887,0.0105393083661771,5.11758456920049,29.9127699274401,76.7352966863051,280.8497816223137,4385.865068793372,5.188435697516436,5.298965654323338,12.28,,,,TJN,N,N
20032794, 32794 (1989 UE5),32794,5.227567519130778,0.05725917260632511,15.06673224399095,348.6768953726038,200.0814234802145,205.8363719142843,4365.639830778914,4.928241328241651,5.526893710019906,12.73,14.076,0.081,,TJN,N,N
20032811, 32811 Apisaon (1990 TP12),32811,5.284435428179503,0.0764412288301907,19.8342923728999,159.6835018069577,50.40694361592723,181.2956425729529,4437.070407349104,4.880486690375667,5.688384165983339,11.33,28.249,0.08,,TJN,N,N
20033822, 33822 (2000 AA231),33822,5.18043486773415,0.1639334662722405,17.39661379322611,22.89301771437438,112.5228731321425,6.880939111235705,4306.731070963163,4.331188223068915,6.029681512399385,12.05,,,,TJN,N,N
20034298, 34298 (2000 QH159),34298,5.167520396806744,0.1259462575594852,9.681647644865713,178.5103031544336,212.4924445224503,356.4604204124387,4290.636531646808,4.516690541966629,5.818350251646859,12.52,17.249,0.086,,TJN,N,N
20034521, 34521 (2000 SA191),34521,5.105555664523584,0.07498959341688487,17.48724627552664,319.6021555451272,4.927270059058726,65.79001020564077,4213.693577033175,4.722692121073687,5.488419207973481,11.63,28.921,0.058,,TJN,N,N
20034553, 34553 (2000 SV246),34553,5.275181163985492,0.05285723174133494,14.93166462061558,20.10654591300549,22.04391628298275,338.3801197744806,4425.420012545451,4.996349690723186,5.554012637247798,12.15,23.459,0.051,,TJN,N,N
20034642, 34642 (2000 WN2),34642,5.20947758233868,0.09788872475190752,19.63222961437461,267.2483132668671,45.17598137780124,63.25919008380234,4342.99857748958,4.699528465179896,5.719426699497464,10.83,33.306,0.1,7.374,TJN,N,N
20034684, 34684 (2001 CJ28),34684,5.209634853514428,0.1252057707550361,21.24257015632878,273.666269718248,118.1948889531062,105.6487968804453,4343.195247972405,4.557358506327855,5.861911200701002,11.93,,,,TJN,N,N
20034746, 34746 Thoon (2001 QE91),34746,5.149520392233015,0.0374536356721388,27.43381451763545,197.6531416332574,93.24869718003436,79.54169866948311,4268.237728020523,4.95665213157607,5.34238865288996,9.87,61.684,0.061,19.633,TJN,N,N
20034785, 34785 (2001 RG87),34785,5.135818065730248,0.03847811147348547,20.33422246059338,90.45963847275338,198.9116713233376,82.81003267062837,4251.213075305153,4.93820148568954,5.333434645770958,11.73,29.077,0.058,,TJN,N,N
20034835, 34835 (2001 SZ249),34835,5.295815591323742,0.08038404262723269,3.534668976160574,130.3240128024736,138.4081984808714,82.63798830666082,4451.411133446956,4.870116525084812,5.721514657562673,12.59,15.676,0.072,7.742,TJN,N,N
20034993, 34993 Euaimon (1973 SR1),34993,5.137030849580375,0.05583470629030248,8.89662907710966,50.59652333774685,40.30442028466152,47.97979967677182,4252.719000999648,4.850206240889832,5.423855458270918,12.42,,,,TJN,N,N
20035272, 35272 (1996 RH10),35272,5.178330796317516,0.07846165588855511,17.58973545076586,342.2729721366096,158.7208458815883,8.023364502307235,4304.107522033748,4.772030387299743,5.584631205335288,12.12,,,,TJN,N,N
20035276, 35276 (1996 RS25),35276,5.163382745584743,0.07463180920480217,13.03532699110386,359.2872918356051,354.1631745035903,155.6992795416145,4285.484272372285,4.778030149664895,5.548735341504591,11.77,25.296,0.069,,TJN,N,N
20035277, 35277 (1996 RV27),35277,5.23089150409657,0.03638980043054378,20.02678094043331,184.7519831473978,345.6912317875538,323.8720183847395,4369.804376042184,5.040540406188668,5.421242602004472,11.88,,,,TJN,N,N
20035363, 35363 (1997 TV28),35363,5.194153008214894,0.07895865602101329,16.03568788730186,25.38463371876605,32.94914550349229,89.00924015355385,4323.849161902453,4.784029667518743,5.604276348911045,11.92,18.944,0.149,18.779,TJN,N,N
20035672, 35672 (1998 UZ14),35672,5.136038878712674,0.03543457228834952,4.025493959584094,9.745720875237575,75.78563261421233,48.4667776661592,4251.487247729885,4.954045537789156,5.318032219636192,12.5,,,,TJN,N,N
20035673, 35673 (1998 VQ15),35673,5.092066306780542,0.04292608625605231,9.909617078160707,0.7103661171173788,43.21494525434189,101.9391747670247,4197.00515080831,4.873483829274143,5.310648784286942,11.64,34.836,0.04,31.0,TJN,N,N
20036259, 36259 (1999 XM74),36259,5.195679741159872,0.09068698032242072,18.9195418535259,18.41452864425191,91.53539530830284,19.42860875112763,4325.755684877417,4.724499234711707,5.666860247608038,11.52,24.562,0.088,,TJN,N,N
20036265, 36265 (1999 XV156),36265,5.17388008307848,0.02547426348811938,6.097268479232033,41.35733805304984,124.0357514088065,339.8551459669328,4298.559721304771,5.042079298586205,5.305680867570754,12.16,,,,TJN,N,N
20036267, 36267 (1999 XB211),36267,5.185589731769626,0.0909248886217048,19.71511590880036,10.18209019823153,317.1199116145046,174.2159154095357,4313.160879130931,4.714090562970616,5.657088900568636,10.76,39.393,0.06,,TJN,N,N
20036268, 36268 (1999 XT213),36268,5.132497178828161,0.04069659772142797,11.04028570709064,298.8539889860282,119.8882331370899,78.2885672340228,4247.090407249622,4.923622005835028,5.341372351821295,12.18,,,,TJN,N,N
20036269, 36269 (1999 XB214),36269,5.23051101157874,0.06392456955097485,18.02280277316203,321.4250057561226,131.3603606333581,43.19127741843622,4369.327598527625,4.896152846631935,5.564869176525545,11.66,,,6.777,TJN,N,N
20036270, 36270 (1999 XS248),36270,5.172096793729932,0.06597430827130678,8.92786485323201,269.121429885629,222.8418026791377,3.794838769508702,4296.337525850614,4.830871285451356,5.513322302008508,11.96,,,,TJN,N,N
20036271, 36271 (2000 AV19),36271,5.185272632985333,0.04929229016430651,11.7401824111375,27.67962462347625,72.40291172093589,34.71638391032874,4312.765260532156,4.929678669779182,5.440866596191483,11.95,,,,TJN,N,N
20036279, 36279 (2000 BQ5),36279,5.310031694376796,0.100173876840465,31.15386508031152,8.119148790336949,75.47319291011526,53.87439129632994,4469.347228767889,4.77810523340533,5.841958155348263,11.3,30.752,0.062,,TJN,N,N
20036425, 36425 (2000 PM5),36425,5.171513464929116,0.07820399509187236,6.22493507546229,251.859992843492,166.5535538176096,304.3447419293366,4295.610710348677,4.767080451300247,5.575946478557984,12.43,,,,TJN,N,N
20036624, 36624 (2000 QA157),36624,5.153070216788289,0.02135409311991828,26.2864653905814,347.3199034477291,316.1243361630808,68.01576100735241,4272.651956379642,5.043031075525515,5.263109358051064,11.65,32.117,0.052,8.531,TJN,N,N
20036922, 36922 (2000 SN209),36922,5.274300561268143,0.04332111630639914,10.38544058267797,224.1927450579984,76.47444781646634,87.29473336436217,4424.311934701313,5.04581197321854,5.502789149317747,11.79,18.43,0.119,,TJN,N,N
20037281, 37281 (2000 YA61),37281,5.087298224146505,0.0633669149484531,5.758989021530345,292.1492785957081,133.6096950303783,93.90135636252572,4191.111576127863,4.764931830259596,5.409664618033412,12.24,15.949,0.121,,TJN,N,N
20037297, 37297 (2001 BQ77),37297,5.25042492863882,0.07789114885763282,20.75141674724759,256.1501879035135,250.9403426260981,2.404989015805187,4394.30408531057,4.841463298956388,5.659386558321252,11.64,26.879,0.061,,TJN,N,N
20037298, 37298 (2001 BU80),37298,5.13151374300717,0.01196973896508563,13.71156776191013,108.7208089264037,171.2098459088436,245.768276184351,4245.869790672456,5.070090863007625,5.192936623006715,11.86,22.269,0.082,,TJN,N,N
20037299, 37299 (2001 CN21),37299,5.163697738545994,0.1032111422256602,29.66185342235926,129.254935701526,321.7917013937894,54.10294856800196,4285.876433297205,4.630746596842603,5.696648880249385,11.6,25.017,0.085,,TJN,N,N
20037300, 37300 (2001 CW32),37300,5.154107160427228,0.04041748832208439,21.52266529634962,92.30514480085633,7.505091147798262,52.64028672657928,4273.941689090191,4.945791094459889,5.362423226394567,12.04,,,,TJN,N,N
20037301, 37301 (2001 CA39),37301,5.183636975075465,0.05405374643568522,20.3478278519628,168.0262387217946,346.2289467185063,354.3594560309643,4310.724774105992,4.903441976410093,5.463831973740836,11.88,27.099,0.06,,TJN,N,N
20037519, 37519 Amphios (3040 T-3),37519,5.209897649143957,0.00704429283025737,25.4557999266955,303.3576077063399,30.33834325066241,52.76018273869278,4343.52388534006,5.173197604487717,5.246597693800197,11.11,33.076,0.077,50.93,TJN,N,N
20037572, 37572 (1989 UC5),37572,5.215695367111159,0.1448341228596699,9.386777560596377,160.95109411,211.8828856306115,347.6071426524231,4350.776292053555,4.46028470351237,5.971106030709947,13.34,,,,TJN,N,N
20037685, 37685 (1995 OU2),37685,5.232821822069278,0.1248367909954238,10.11312278409168,172.2044137137783,179.249864427352,144.1480355896074,4372.223435027699,4.579573137951323,5.886070506187233,11.93,21.699,0.078,,TJN,N,N
20037710, 37710 (1996 RD12),37710,5.22267999731994,0.08008725399210172,9.560873980299537,80.07890929767386,3.606503270341677,54.1060136456479,4359.518770151695,4.804409897855109,5.640950096784771,12.52,,,,TJN,N,N
20037714, 37714 (1996 RK29),37714,5.164434594462929,0.1856990004490754,4.524463621778876,244.8378809463416,96.4041608561818,183.4517383130823,4286.793853205394,4.205404252386536,6.123464936539321,12.3,14.364,0.136,,TJN,N,N
20037715, 37715 (1996 RN31),37715,5.170499017303224,0.02639295223202919,8.889151611673999,335.4364761288653,173.8423086634611,13.83879613717933,4294.346827422979,5.034034283723786,5.306963750882662,12.25,19.007,0.085,,TJN,N,N
20037716, 37716 (1996 RP32),37716,5.178192534623765,0.06605859447947621,4.345484479301462,305.6574349458878,52.29882368623949,146.7017613228562,4303.935143352117,4.836128413842403,5.520256655405127,12.54,14.613,0.109,,TJN,N,N
20037732, 37732 (1996 TY68),37732,5.243703061717231,0.02575451638413817,15.46822745510346,241.4419860810092,0.8568006853008271,264.2261206868749,4385.868062038145,5.108654025300679,5.378752098133783,11.94,21.474,0.08,,TJN,N,N
20037789, 37789 (1997 UL16),37789,5.263676168133011,0.01047165135378348,0.4509490776579226,209.6118560290119,264.2504557630566,26.08154917093123,4410.95036689779,5.208556786461103,5.318795549804919,13.19,15.457,0.035,,TJN,N,N
20037790, 37790 (1997 UX26),37790,5.254154308889325,0.08513765180221777,9.533210117640063,255.4157147644356,160.0720074959845,83.65268749308734,4398.986832189942,4.806827948823983,5.701480668954666,12.81,12.531,0.103,,TJN,N,N
20038050, 38050 Bias (1998 VR38),38050,5.190259655970202,0.07598172193598321,28.55950215245098,193.9652998961357,233.5267336498725,67.07522444261895,4318.988567838121,4.795894790014723,5.584624521925682,9.89,61.603,0.056,18.854,TJN,N,N
20038051, 38051 (1998 XJ5),38051,5.17304151987521,0.1867231612552153,8.747883337890984,26.04407112638367,60.02642684476935,64.37243309054062,4297.51472183863,4.207114853979626,6.138968185770794,12.01,,,,TJN,N,N
20038052, 38052 (1998 XA7),38052,5.210481191415575,0.03385641676850727,1.812560821983082,267.409790094863,147.6934971952332,75.25125672795134,4344.253659974223,5.034072968634541,5.386889414196609,12.81,,,8.21,TJN,N,N
